LACodeId,LACodeDetail
33328,E01008092
33329,E01024537
33330,E01018875
33331,E01012815
33332,S01011282
33333,E01005193
33334,E01017392
33335,E01027516
33336,E01031714
33337,E01008025
33338,E01019750
33339,E01032533
33340,E01020125
33341,E01003675
33342,E01028896
33343,S01010098
33344,S01008021
33345,W01000220
33346,W01000163
33347,S01011430
33348,E01006315
33349,E01020472
33350,S01007660
33351,E01032481
33352,E01000168
33353,S01010177
33354,E01008318
33355,E01003276
33356,E01003458
33357,E01028148
33358,E01032588
33359,E01023333
33360,E01023758
33361,E01021284
33362,S01007225
33363,E01011552
33364,E01000178
33365,E01009651
33366,E01016382
33367,E01023001
33368,E01005361
33369,W01001000
33370,E01022375
33371,S01006511
33372,95YY14S2
33373,E01011434
33374,E01017408
33375,E01012264
33376,E01004535
33377,E01006224
33378,E01010229
33379,E01029705
33380,E01005169
33381,E01000123
33382,S01013225
33383,E01031240
33384,E01031838
33385,E01010429
33386,E01009913
33387,E01025443
33388,S01012341
33389,E01000764
33390,E01030782
33391,E01000650
33392,E01028026
33393,S01009610
33394,W01000412
33395,E01004350
33396,E01032777
33397,E01021434
33398,E01011578
33399,E01010554
33400,E01003911
33401,E01005438
33402,E01030510
33403,E01031913
33404,E01018607
33405,E01019549
33406,E01013458
33407,E01008849
33408,E01017258
33409,E01030926
33410,E01013411
33411,W01001020
33412,E01017956
33413,E01013333
33414,E01012679
33415,E01024418
33416,E01010629
33417,E01008160
33418,E01028384
33419,E01016498
33420,E01019420
33421,E01023813
33422,S01013408
33423,S01007178
33424,E01009481
33425,E01015713
33426,E01031994
33427,E01019626
33428,S01009488
33429,W01000912
33430,S01010583
33431,E01008498
33432,S01010894
33433,E01021302
33434,E01012434
33435,W01001133
33436,S01009813
33437,E01017654
33438,E01011705
33439,E01012886
33440,95PP11W1
33441,S01012106
33442,E01015398
33443,S01007755
33444,S01013288
33445,E01001368
33446,E01022170
33447,E01005194
33448,E01023797
33449,E01009748
33450,E01007872
33451,E01013662
33452,E01011797
33453,E01024205
33454,E01000234
33455,E01023476
33456,S01007450
33457,E01032938
33458,E01015986
33459,E01029683
33460,S01013432
33461,E01008095
33462,E01021964
33463,E01033617
33464,E01018341
33465,E01017400
33466,S01013140
33467,E01007078
33468,E01030232
33469,E01028727
33470,E01002876
33471,E01007226
33472,S01010047
33473,E01023113
33474,S01011690
33475,W01000906
33476,E01020269
33477,E01013789
33478,E01031889
33479,E01010381
33480,E01011402
33481,S01012172
33482,E01005879
33483,E01002085
33484,E01033691
33485,E01006662
33486,E01011991
33487,S01007563
33488,E01017179
33489,E01031100
33490,S01013330
33491,E01030201
33492,E01007838
33493,E01030514
33494,E01009955
33495,E01007594
33496,S01012631
33497,E01008580
33498,E01026817
33499,E01006692
33500,S01012709
33501,E01012516
33502,E01012968
33503,E01022792
33504,E01031521
33505,E01027098
33506,E01004477
33507,E01001684
33508,E01032945
33509,E01013945
33510,E01027065
33511,E01025376
33512,E01022818
33513,E01031530
33514,E01012989
33515,E01026073
33516,E01033685
33517,E01008611
33518,E01017949
33519,E01013031
33520,E01004053
33521,E01013435
33522,E01006679
33523,E01026774
33524,S01012569
33525,E01024742
33526,95BB20S2
33527,E01001408
33528,E01022181
33529,S01011152
33530,E01021250
33531,E01023062
33532,S01011269
33533,E01011516
33534,E01025798
33535,S01007000
33536,E01025131
33537,E01029249
33538,S01006789
33539,E01009424
33540,E01030158
33541,E01000669
33542,95XX08S1
33543,E01019166
33544,E01005092
33545,E01025817
33546,E01011943
33547,E01004988
33548,95OO12W1
33549,E01006077
33550,E01020766
33551,E01031046
33552,E01027047
33553,E01023243
33554,E01027761
33555,E01015443
33556,E01002602
33557,95MM17S2
33558,S01011868
33559,E01002570
33560,E01001746
33561,E01027032
33562,E01025334
33563,E01015280
33564,E01007571
33565,E01001163
33566,E01001307
33567,E01001224
33568,E01027533
33569,E01016987
33570,S01013438
33571,E01017870
33572,E01026752
33573,E01021062
33574,S01013401
33575,E01031611
33576,E01004367
33577,E01014812
33578,S01009146
33579,E01000312
33580,E01000807
33581,S01009095
33582,E01019152
33583,E01020386
33584,E01009883
33585,E01005106
33586,E01021449
33587,E01032238
33588,E01012657
33589,E01024872
33590,E01024699
33591,E01016739
33592,E01014095
33593,E01019530
33594,E01030837
33595,E01008717
33596,E01015323
33597,E01014633
33598,E01008996
33599,E01014676
33600,E01015609
33601,E01032181
33602,E01026493
33603,E01005895
33604,E01004681
33605,E01019982
33606,E01016915
33607,E01010877
33608,E01005470
33609,95NN13W1
33610,E01012306
33611,S01011210
33612,95QQ13W1
33613,E01007186
33614,E01013623
33615,E01029283
33616,E01031003
33617,E01027446
33618,W01001571
33619,E01019653
33620,E01013017
33621,E01000867
33622,E01016684
33623,E01006085
33624,W01001063
33625,E01026448
33626,E01005865
33627,95WW09S2
33628,S01007361
33629,E01012479
33630,E01005694
33631,E01014221
33632,E01008654
33633,E01030536
33634,S01007038
33635,E01030322
33636,E01025680
33637,E01001865
33638,W01001151
33639,S01007614
33640,E01003642
33641,E01033423
33642,E01004070
33643,E01000344
33644,E01010994
33645,E01020552
33646,E01019996
33647,E01013750
33648,E01029698
33649,E01019613
33650,E01014032
33651,E01016276
33652,E01004027
33653,E01017497
33654,E01027042
33655,E01008068
33656,E01004366
33657,S01010700
33658,E01028156
33659,E01032069
33660,E01033252
33661,E01000068
33662,E01028573
33663,E01023000
33664,E01029757
33665,E01026302
33666,E01015251
33667,W01001744
33668,E01022461
33669,S01009472
33670,E01019560
33671,E01012358
33672,E01019508
33673,W01001600
33674,E01032462
33675,E01002505
33676,W01000382
33677,E01000375
33678,S01007899
33679,E01008826
33680,E01025550
33681,E01020598
33682,S01007556
33683,E01023455
33684,E01023957
33685,E01011533
33686,E01009806
33687,E01022998
33688,E01008740
33689,E01017376
33690,E01022020
33691,S01009147
33692,E01026714
33693,E01010087
33694,E01017007
33695,E01011759
33696,E01010189
33697,W01001143
33698,E01003070
33699,E01018457
33700,E01024980
33701,E01010255
33702,E01032016
33703,E01012215
33704,E01009951
33705,E01015477
33706,E01009201
33707,S01009787
33708,E01028112
33709,E01016283
33710,E01019070
33711,E01014548
33712,E01022177
33713,E01028722
33714,E01025710
33715,E01013029
33716,E01010952
33717,E01032160
33718,E01012460
33719,95SS27W1
33720,E01019157
33721,S01012615
33722,E01022033
33723,S01007882
33724,E01018330
33725,E01014454
33726,E01001975
33727,E01005791
33728,E01013417
33729,E01028215
33730,E01023516
33731,S01009816
33732,E01014856
33733,E01019361
33734,S01007978
33735,E01017527
33736,E01023491
33737,E01020151
33738,E01031042
33739,E01003623
33740,E01013685
33741,E01031532
33742,E01008951
33743,S01008299
33744,E01001752
33745,E01032489
33746,E01002126
33747,S01010783
33748,E01006494
33749,E01008135
33750,E01001554
33751,E01031939
33752,E01009649
33753,E01003778
33754,S01012714
33755,E01000691
33756,E01005419
33757,E01025532
33758,E01024919
33759,E01003292
33760,E01021201
33761,E01021333
33762,S01013103
33763,S01013139
33764,E01008433
33765,E01023923
33766,S01013202
33767,E01029644
33768,E01020376
33769,S01010195
33770,E01020963
33771,S01006748
33772,E01027006
33773,E01016907
33774,E01030435
33775,W01001047
33776,E01004795
33777,S01010127
33778,S01011313
33779,E01008299
33780,E01014871
33781,95YY15S2
33782,E01001733
33783,E01030506
33784,E01018775
33785,E01017130
33786,E01000937
33787,E01031990
33788,E01014404
33789,E01022193
33790,E01030783
33791,E01015083
33792,E01004074
33793,E01004397
33794,E01001690
33795,E01031964
33796,S01012310
33797,E01004956
33798,E01028059
33799,E01010562
33800,S01006670
33801,E01004289
33802,E01029549
33803,E01012535
33804,E01027177
33805,E01024941
33806,E01008102
33807,E01017617
33808,E01032137
33809,S01007910
33810,E01032054
33811,E01012695
33812,S01010759
33813,E01025706
33814,E01024795
33815,S01008673
33816,E01016418
33817,E01000111
33818,E01019944
33819,E01027692
33820,E01024019
33821,E01024694
33822,E01007099
33823,E01019237
33824,E01004684
33825,E01010730
33826,E01019700
33827,S01007833
33828,E01001682
33829,E01015764
33830,E01021119
33831,E01015240
33832,E01010800
33833,E01004117
33834,E01021316
33835,E01019289
33836,E01027556
33837,E01021967
33838,E01029415
33839,S01006879
33840,E01016131
33841,E01001759
33842,W01000356
33843,E01029103
33844,E01000957
33845,E01031860
33846,E01026768
33847,E01000429
33848,E01015117
33849,E01022950
33850,E01000495
33851,E01014901
33852,W01001377
33853,S01012980
33854,E01001857
33855,E01010558
33856,E01020706
33857,E01025494
33858,S01011607
33859,E01019720
33860,E01004850
33861,E01019554
33862,E01011051
33863,S01008814
33864,S01007011
33865,E01026532
33866,S01010000
33867,E01031544
33868,95BB11S2
33869,E01019761
33870,E01008594
33871,E01002173
33872,E01005628
33873,E01032848
33874,E01006871
33875,E01011454
33876,95HH11W1
33877,E01001647
33878,E01027215
33879,E01017924
33880,E01006682
33881,E01000124
33882,E01002608
33883,E01009487
33884,E01020768
33885,E01022930
33886,E01023078
33887,E01021112
33888,E01016156
33889,E01029516
33890,E01010000
33891,W01001838
33892,E01032843
33893,E01019067
33894,E01022882
33895,E01002424
33896,E01016490
33897,E01008728
33898,E01025508
33899,E01017977
33900,E01013376
33901,E01033232
33902,E01028673
33903,E01014487
33904,E01000078
33905,W01000635
33906,E01002858
33907,E01020481
33908,E01018054
33909,E01001754
33910,S01008515
33911,W01000408
33912,E01031992
33913,E01027632
33914,S01006726
33915,E01032234
33916,E01023201
33917,E01029331
33918,S01007484
33919,E01022464
33920,E01017501
33921,E01030596
33922,E01023900
33923,E01013260
33924,E01020543
33925,W01001626
33926,E01019547
33927,S01009759
33928,E01016297
33929,E01009964
33930,95SS03S2
33931,S01011043
33932,E01007700
33933,S01010267
33934,E01010417
33935,S01008632
33936,E01010949
33937,E01002486
33938,S01013475
33939,S01009136
33940,E01012744
33941,S01008323
33942,E01004391
33943,E01012763
33944,S01009648
33945,E01017653
33946,S01012525
33947,W01001469
33948,E01014608
33949,S01007653
33950,E01026227
33951,S01007133
33952,E01030204
33953,E01011251
33954,S01010183
33955,E01022308
33956,E01012497
33957,E01012457
33958,E01004406
33959,E01023393
33960,E01000547
33961,E01025533
33962,E01027565
33963,E01019916
33964,E01004385
33965,E01016451
33966,E01022697
33967,E01009570
33968,E01006723
33969,E01015123
33970,E01029646
33971,S01007783
33972,E01021785
33973,E01011273
33974,E01028439
33975,E01021933
33976,E01014218
33977,E01006163
33978,E01024785
33979,E01005066
33980,E01023447
33981,E01001047
33982,E01001139
33983,E01005645
33984,E01006119
33985,S01013127
33986,E01002470
33987,E01021432
33988,E01008352
33989,E01003303
33990,E01031064
33991,E01030484
33992,E01015724
33993,E01019536
33994,E01025473
33995,E01028264
33996,E01005842
33997,E01006599
33998,S01012737
33999,95FF04W1
34000,E01006881
34001,S01010354
34002,E01004688
34003,E01013569
34004,E01011396
34005,S01006663
34006,E01014429
34007,S01013353
34008,95VV15S2
34009,E01003628
34010,E01021651
34011,E01019331
34012,E01000490
34013,E01010004
34014,E01000752
34015,E01000648
34016,E01026226
34017,E01004012
34018,E01016905
34019,E01010684
34020,S01011201
34021,E01006444
34022,E01017165
34023,E01003605
34024,S01008876
34025,S01008149
34026,E01014403
34027,W01000652
34028,E01010190
34029,S01013443
34030,E01014238
34031,E01032052
34032,E01002943
34033,E01002377
34034,E01002932
34035,S01008175
34036,E01021810
34037,W01001365
34038,E01015086
34039,E01020947
34040,E01000310
34041,E01003086
34042,E01024482
34043,S01007435
34044,S01010434
34045,S01012071
34046,E01025830
34047,E01023688
34048,E01010199
34049,E01014435
34050,E01021970
34051,E01017741
34052,S01012738
34053,S01007562
34054,E01013800
34055,S01012380
34056,E01020957
34057,E01019919
34058,S01007933
34059,E01001499
34060,E01030246
34061,E01018918
34062,E01009463
34063,E01027337
34064,E01006997
34065,E01021754
34066,E01019666
34067,S01010472
34068,E01001145
34069,S01009934
34070,E01018790
34071,E01014156
34072,E01028546
34073,E01010227
34074,E01013853
34075,S01009193
34076,E01018085
34077,E01026465
34078,E01002914
34079,E01021984
34080,E01005034
34081,E01008249
34082,E01003078
34083,E01033145
34084,E01032413
34085,S01009485
34086,E01006091
34087,E01030391
34088,E01016846
34089,E01015057
34090,E01018616
34091,E01004652
34092,E01003713
34093,E01016144
34094,E01009760
34095,E01027307
34096,E01022755
34097,E01017979
34098,E01026455
34099,E01007890
34100,E01024027
34101,S01008383
34102,E01011038
34103,S01007492
34104,E01031556
34105,S01006722
34106,E01031617
34107,E01008791
34108,S01011243
34109,E01016264
34110,E01028184
34111,S01012022
34112,E01021317
34113,E01014828
34114,E01031236
34115,E01010942
34116,E01025997
34117,E01020915
34118,E01027259
34119,W01000628
34120,S01012756
34121,E01008343
34122,E01003194
34123,E01013222
34124,E01025304
34125,E01010369
34126,E01016772
34127,E01003419
34128,E01022149
34129,E01027559
34130,W01000904
34131,E01011999
34132,E01013612
34133,E01033525
34134,E01025965
34135,E01016703
34136,W01000597
34137,E01032298
34138,W01001921
34139,E01032240
34140,95YY17W1
34141,E01010789
34142,E01022986
34143,E01007227
34144,E01013129
34145,E01009842
34146,E01006192
34147,S01006846
34148,E01011129
34149,E01027009
34150,E01028752
34151,S01011881
34152,W01001083
34153,W01000274
34154,S01009591
34155,S01011648
34156,E01003130
34157,E01002423
34158,E01009234
34159,E01016914
34160,95TT05S1
34161,E01012706
34162,E01011627
34163,E01028240
34164,W01001502
34165,E01001795
34166,E01007770
34167,E01030002
34168,S01011618
34169,E01022924
34170,E01001571
34171,E01011916
34172,E01012635
34173,S01008602
34174,S01008541
34175,E01022820
34176,E01001004
34177,S01007145
34178,S01013050
34179,E01028104
34180,E01020497
34181,E01004913
34182,E01030745
34183,E01017114
34184,E01001200
34185,S01007054
34186,E01029458
34187,E01002462
34188,E01003820
34189,E01024763
34190,E01033604
34191,S01006725
34192,95XX14W1
34193,E01028558
34194,E01015217
34195,E01033283
34196,E01009305
34197,E01015288
34198,E01013875
34199,E01022479
34200,E01009494
34201,S01009168
34202,E01032577
34203,E01025482
34204,E01023964
34205,95MM22S2
34206,E01004920
34207,E01027491
34208,E01021501
34209,E01014892
34210,E01024055
34211,E01025962
34212,E01008853
34213,E01029118
34214,95HH01W1
34215,E01005060
34216,S01010378
34217,S01011719
34218,E01022162
34219,W01001534
34220,E01028947
34221,S01011793
34222,S01011629
34223,W01001521
34224,E01025433
34225,E01007811
34226,E01024458
34227,E01011606
34228,E01022000
34229,E01012243
34230,E01020713
34231,E01001507
34232,E01016190
34233,S01006981
34234,E01004912
34235,E01002109
34236,E01016122
34237,E01016592
34238,E01002427
34239,E01005133
34240,E01030559
34241,E01012001
34242,W01000559
34243,S01013376
34244,E01023708
34245,E01009293
34246,W01000941
34247,E01013517
34248,E01006798
34249,E01021562
34250,E01029295
34251,E01005873
34252,E01029068
34253,E01030639
34254,E01028731
34255,E01031453
34256,E01024961
34257,E01001217
34258,E01029451
34259,E01020027
34260,E01010756
34261,E01006419
34262,S01007503
34263,E01007231
34264,S01010206
34265,E01029715
34266,E01024748
34267,S01007158
34268,E01005346
34269,E01002856
34270,E01003759
34271,E01000293
34272,S01011108
34273,E01011574
34274,E01006111
34275,S01009131
34276,E01019918
34277,S01010283
34278,S01010084
34279,E01002283
34280,E01004519
34281,E01002376
34282,E01011511
34283,E01027399
34284,E01003102
34285,E01012976
34286,E01007185
34287,S01009680
34288,W01000855
34289,S01007539
34290,E01013774
34291,E01008141
34292,S01013049
34293,E01028774
34294,E01029555
34295,E01033620
34296,E01009417
34297,S01007864
34298,E01025658
34299,E01026972
34300,E01012612
34301,E01024095
34302,E01022816
34303,E01012620
34304,E01031543
34305,E01006273
34306,E01019154
34307,E01001517
34308,E01005451
34309,E01031942
34310,E01000343
34311,E01006671
34312,E01015100
34313,S01011048
34314,S01008848
34315,95GG32S1
34316,E01030219
34317,S01009415
34318,E01003876
34319,E01033297
34320,S01010337
34321,E01030436
34322,E01028246
34323,S01010405
34324,E01028747
34325,E01029114
34326,E01024691
34327,E01030897
34328,E01018811
34329,E01025120
34330,E01024740
34331,E01016758
34332,W01001478
34333,W01000277
34334,E01033705
34335,E01010938
34336,E01011010
34337,E01006148
34338,E01032020
34339,E01032025
34340,E01004068
34341,E01012400
34342,E01003561
34343,E01019276
34344,E01018225
34345,E01019209
34346,E01012908
34347,E01025949
34348,E01014811
34349,E01008192
34350,E01024426
34351,E01000829
34352,E01014134
34353,E01021552
34354,S01009844
34355,E01007009
34356,E01005059
34357,S01008839
34358,E01022194
34359,E01007635
34360,E01024584
34361,E01008129
34362,W01001756
34363,E01004644
34364,E01032612
34365,S01007900
34366,E01026098
34367,E01020487
34368,E01006519
34369,95GG03S3
34370,E01011668
34371,E01021457
34372,E01022715
34373,E01020195
34374,W01000492
34375,E01031066
34376,S01011686
34377,E01010614
34378,S01007434
34379,E01005143
34380,E01019212
34381,E01026103
34382,E01001968
34383,E01001044
34384,E01006579
34385,E01007124
34386,E01011696
34387,95JJ09W1
34388,E01023316
34389,E01032346
34390,E01025477
34391,S01012470
34392,E01002130
34393,E01031633
34394,S01013221
34395,E01007126
34396,S01009602
34397,E01014239
34398,E01009423
34399,S01009442
34400,E01028279
34401,E01021080
34402,E01002694
34403,E01010163
34404,E01017843
34405,E01029011
34406,E01029334
34407,E01014955
34408,E01001828
34409,E01004738
34410,E01017491
34411,E01029130
34412,E01019347
34413,E01009938
34414,E01001006
34415,E01031835
34416,E01020066
34417,E01027645
34418,E01019500
34419,E01026767
34420,E01010711
34421,95II09S2
34422,S01007136
34423,E01025610
34424,E01025539
34425,S01013146
34426,95TT13S1
34427,S01009464
34428,W01000385
34429,E01005887
34430,E01033745
34431,E01018305
34432,E01007685
34433,E01014716
34434,S01012397
34435,E01009897
34436,S01008074
34437,E01001469
34438,S01010832
34439,E01012469
34440,E01023308
34441,E01001685
34442,E01018997
34443,S01012708
34444,E01025616
34445,E01016284
34446,E01009272
34447,E01000738
34448,E01025493
34449,E01024859
34450,E01001458
34451,E01002101
34452,E01013449
34453,E01019339
34454,S01007916
34455,E01013638
34456,S01012231
34457,S01009659
34458,E01012533
34459,E01009178
34460,E01003563
34461,E01011561
34462,W01001691
34463,E01023939
34464,E01022864
34465,E01004010
34466,E01001655
34467,E01032186
34468,S01008558
34469,W01001580
34470,E01013681
34471,E01033687
34472,E01010253
34473,E01027342
34474,S01007291
34475,E01007937
34476,E01004996
34477,E01023579
34478,S01007998
34479,E01028893
34480,E01012216
34481,S01006774
34482,E01015290
34483,E01008949
34484,E01024515
34485,E01019109
34486,E01013287
34487,W01000778
34488,E01010006
34489,E01020165
34490,E01000114
34491,E01018559
34492,E01013690
34493,E01007852
34494,S01013458
34495,E01015663
34496,S01011883
34497,E01007525
34498,E01028041
34499,E01013337
34500,S01007822
34501,W01000223
34502,E01026439
34503,E01009981
34504,E01021644
34505,E01012316
34506,S01007662
34507,E01011569
34508,E01008302
34509,E01014948
34510,E01029631
34511,E01027624
34512,E01032685
34513,S01012431
34514,S01010767
34515,W01000422
34516,E01004753
34517,E01019994
34518,E01032469
34519,S01011124
34520,E01033528
34521,E01028308
34522,E01033370
34523,S01008925
34524,E01025296
34525,E01024930
34526,E01004625
34527,E01011110
34528,E01010600
34529,E01001100
34530,E01021717
34531,E01009153
34532,E01019198
34533,S01009281
34534,E01003342
34535,E01012949
34536,95VV05S1
34537,E01015362
34538,S01007272
34539,E01029407
34540,S01009276
34541,E01017538
34542,E01003309
34543,W01000887
34544,95MM13S1
34545,E01017537
34546,E01008685
34547,W01000606
34548,E01018803
34549,E01025238
34550,E01001678
34551,E01002998
34552,E01009296
34553,E01023567
34554,E01006527
34555,E01006706
34556,E01005971
34557,E01007428
34558,E01019748
34559,S01008933
34560,W01000825
34561,S01008276
34562,E01033285
34563,E01024304
34564,E01023134
34565,W01001621
34566,S01006890
34567,E01017164
34568,E01026077
34569,E01000983
34570,S01009660
34571,E01025993
34572,E01020570
34573,E01028353
34574,E01000596
34575,E01022888
34576,E01022703
34577,E01004666
34578,E01002405
34579,E01010799
34580,S01007691
34581,S01012910
34582,E01026828
34583,E01010248
34584,S01010235
34585,E01000608
34586,E01028312
34587,W01000634
34588,E01023788
34589,E01026450
34590,E01009393
34591,E01016609
34592,S01011545
34593,E01018107
34594,E01026426
34595,E01000378
34596,S01010720
34597,E01011698
34598,S01006962
34599,E01015309
34600,E01027179
34601,E01009226
34602,E01009130
34603,S01012437
34604,E01023610
34605,E01028888
34606,S01007676
34607,E01008960
34608,E01031445
34609,E01020369
34610,E01009219
34611,E01029335
34612,E01017541
34613,E01028737
34614,S01012076
34615,E01014020
34616,S01011300
34617,E01032021
34618,E01032170
34619,E01016912
34620,E01000932
34621,S01011577
34622,E01008769
34623,E01032563
34624,E01030131
34625,E01020220
34626,E01027870
34627,E01031365
34628,S01011761
34629,E01030462
34630,E01024510
34631,E01006660
34632,E01029308
34633,S01007927
34634,S01011457
34635,E01022843
34636,S01007252
34637,S01008182
34638,S01013232
34639,E01023365
34640,E01033036
34641,E01015826
34642,E01029960
34643,E01025519
34644,E01009355
34645,S01010104
34646,E01005307
34647,E01000135
34648,S01012197
34649,E01027074
34650,E01022440
34651,E01017047
34652,S01010075
34653,W01001203
34654,E01024425
34655,E01023067
34656,E01009247
34657,E01024071
34658,E01018419
34659,S01008801
34660,S01011969
34661,S01012409
34662,S01009190
34663,S01012083
34664,E01009238
34665,E01021539
34666,S01010308
34667,S01010155
34668,W01000866
34669,E01022381
34670,E01006165
34671,E01011966
34672,S01012427
34673,W01001933
34674,E01017510
34675,E01023194
34676,E01015814
34677,E01029743
34678,E01024013
34679,E01013457
34680,S01009981
34681,S01008358
34682,E01030612
34683,E01006694
34684,W01000729
34685,E01007720
34686,S01011976
34687,E01019803
34688,E01023638
34689,E01015525
34690,E01032624
34691,E01005272
34692,E01024674
34693,S01013462
34694,E01016129
34695,S01012787
34696,E01028669
34697,E01010723
34698,E01020439
34699,E01031057
34700,S01012821
34701,E01006488
34702,E01033390
34703,E01024829
34704,E01024258
34705,E01014000
34706,W01000944
34707,E01021817
34708,E01003688
34709,E01028540
34710,E01009970
34711,E01000286
34712,E01030129
34713,W01001454
34714,E01012101
34715,E01032305
34716,E01032200
34717,E01001357
34718,S01006707
34719,E01021832
34720,S01012240
34721,E01018992
34722,E01010164
34723,E01025904
34724,E01018352
34725,E01021992
34726,E01020069
34727,E01013050
34728,S01008140
34729,E01006629
34730,E01025012
34731,S01008465
34732,E01022824
34733,E01030888
34734,S01010993
34735,E01012058
34736,S01011717
34737,S01012736
34738,E01015917
34739,S01008469
34740,E01001317
34741,E01009498
34742,E01030972
34743,S01011192
34744,E01026737
34745,E01031716
34746,E01004776
34747,95NN10S1
34748,E01032532
34749,E01015740
34750,E01015007
34751,W01001704
34752,E01012896
34753,S01007967
34754,E01005750
34755,E01027812
34756,E01023911
34757,S01010006
34758,E01032939
34759,E01031955
34760,E01031195
34761,E01000976
34762,E01016654
34763,E01025083
34764,E01020438
34765,E01022132
34766,E01030121
34767,E01019298
34768,E01023830
34769,E01032498
34770,S01008251
34771,E01027680
34772,E01017881
34773,E01013868
34774,E01007715
34775,E01000334
34776,E01011213
34777,E01022981
34778,E01024078
34779,E01029613
34780,E01020412
34781,E01013616
34782,W01001363
34783,S01012304
34784,S01010114
34785,E01025468
34786,E01016127
34787,S01011391
34788,E01002340
34789,S01012399
34790,E01005061
34791,S01007426
34792,E01030971
34793,E01005993
34794,E01008223
34795,S01012950
34796,S01009336
34797,E01008234
34798,E01031564
34799,W01001618
34800,E01019482
34801,E01030932
34802,E01025458
34803,E01031439
34804,S01010385
34805,W01000677
34806,E01021538
34807,E01029848
34808,E01021838
34809,E01019442
34810,E01001814
34811,E01031421
34812,E01031060
34813,E01016406
34814,E01006034
34815,S01007787
34816,E01013278
34817,E01033133
34818,E01031334
34819,S01009726
34820,E01005447
34821,E01012490
34822,S01013309
34823,E01006495
34824,E01016378
34825,E01015548
34826,E01032288
34827,E01002120
34828,S01008754
34829,E01011560
34830,E01000953
34831,E01001992
34832,S01006864
34833,E01011216
34834,E01032362
34835,E01029602
34836,S01012567
34837,S01007154
34838,E01006999
34839,E01007777
34840,95DD04W1
34841,E01018282
34842,E01024320
34843,E01031380
34844,E01017297
34845,E01015517
34846,E01018336
34847,E01025360
34848,E01026109
34849,E01017520
34850,E01002799
34851,E01010847
34852,E01007008
34853,E01029760
34854,E01014805
34855,E01013285
34856,E01014103
34857,E01023507
34858,E01009639
34859,E01018512
34860,E01010953
34861,E01006460
34862,E01013712
34863,E01017305
34864,E01007789
34865,E01020913
34866,E01009215
34867,E01018015
34868,E01016807
34869,E01005583
34870,E01018602
34871,E01000313
34872,E01005550
34873,E01027341
34874,W01001684
34875,E01029699
34876,E01012301
34877,E01007663
34878,E01007898
34879,E01018482
34880,E01025427
34881,S01007856
34882,S01009114
34883,95BB22S1
34884,E01011070
34885,E01026624
34886,E01032629
34887,95MM29W1
34888,E01024094
34889,E01005043
34890,E01021067
34891,E01024891
34892,E01010805
34893,E01013858
34894,95GG23S3
34895,S01008448
34896,E01017903
34897,E01017219
34898,E01010843
34899,S01007890
34900,W01000918
34901,E01009935
34902,E01032105
34903,E01014546
34904,E01028166
34905,E01004677
34906,E01023985
34907,E01030584
34908,E01019776
34909,S01012530
34910,E01019405
34911,E01025312
34912,E01000593
34913,E01024599
34914,95UU99C2
34915,E01019195
34916,E01032895
34917,E01019975
34918,E01020192
34919,E01023434
34920,E01006732
34921,E01003359
34922,E01007835
34923,E01016478
34924,E01023816
34925,E01021706
34926,W01001437
34927,S01011736
34928,E01009383
34929,E01000269
34930,E01021340
34931,E01018824
34932,E01019228
34933,E01008138
34934,E01009030
34935,E01015503
34936,E01017168
34937,E01025488
34938,S01007555
34939,E01020230
34940,E01019293
34941,E01017952
34942,S01012604
34943,E01025184
34944,E01004336
34945,S01007239
34946,S01012459
34947,E01010392
34948,E01012581
34949,E01020529
34950,E01005164
34951,E01012643
34952,E01018067
34953,E01012633
34954,E01021723
34955,E01033214
34956,E01017907
34957,E01028270
34958,S01009462
34959,E01007048
34960,E01006121
34961,E01027621
34962,S01009916
34963,E01015599
34964,E01011142
34965,95ZZ16S2
34966,E01012658
34967,S01008326
34968,E01022115
34969,S01007907
34970,E01018845
34971,S01013028
34972,E01031028
34973,E01014524
34974,S01009942
34975,E01026519
34976,E01023123
34977,E01010696
34978,E01027011
34979,E01023898
34980,E01010127
34981,E01002077
34982,E01026665
34983,S01007453
34984,E01031419
34985,E01033314
34986,E01024179
34987,E01015806
34988,E01017865
34989,W01000633
34990,E01011787
34991,E01030171
34992,E01030000
34993,E01023581
34994,S01008556
34995,E01009389
34996,95QQ03W1
34997,E01030582
34998,E01008812
34999,S01006855
35000,E01032596
35001,E01030693
35002,E01011687
35003,E01026461
35004,E01010507
35005,S01013052
35006,E01004432
35007,E01031658
35008,E01002489
35009,W01001720
35010,E01027742
35011,E01028771
35012,E01012330
35013,S01010699
35014,S01011272
35015,E01018013
35016,E01008837
35017,E01020650
35018,E01013165
35019,E01022780
35020,E01003857
35021,E01012252
35022,95VV03W1
35023,E01032732
35024,E01004613
35025,E01010674
35026,E01000790
35027,E01008200
35028,E01027785
35029,E01010817
35030,E01028922
35031,E01024191
35032,S01011017
35033,S01010071
35034,E01013048
35035,E01017427
35036,E01015893
35037,E01000966
35038,S01012056
35039,E01032565
35040,E01008956
35041,S01008050
35042,E01024861
35043,E01025980
35044,E01021864
35045,S01010568
35046,E01013743
35047,E01015955
35048,S01007144
35049,S01009841
35050,S01010645
35051,E01024563
35052,S01006885
35053,E01033308
35054,E01015379
35055,E01009469
35056,E01016956
35057,E01008916
35058,S01012924
35059,E01001386
35060,S01007530
35061,E01028017
35062,E01033389
35063,E01010397
35064,E01024903
35065,E01019883
